alpha_wall_deg
55.352808
49.880259
60.973573
57.157382
51.776603
45.042948
45.066632
44.841004
33.707908
37.454847
51.226059
49.088862
45.297718
34.314467
48.000044
47.271154
39.499509
33.112746
33.461630
31.228116
41.269119
42.512960
45.311324
35.160086
46.936704
40.265462
50.318686
49.702935
36.164144
35.622575
40.965468
42.005062
42.931277
50.210238
41.484369
44.108922
42.552143
49.946496
39.064501
39.248258
39.958054
45.478041
42.296275
52.894849
54.612180
50.722771
50.086653
56.399031
51.976645
47.851145
49.237992
39.685978
37.559434
41.463882
38.265533
44.611787
39.503991
44.423225
44.819187
48.398168
46.316674
43.743807
44.043442
45.503322
43.783466
39.017495
42.428635
50.107318
57.810459
53.823054
55.255267
51.711239
54.944058
42.510946
49.445108
41.652718
35.347296
33.588572
34.189142
42.281652
40.098215
34.268084
33.211280
22.899511
31.295634
33.414519
45.170820
40.767207
41.432544
41.406841
33.730422
34.250221
31.274060
32.466366
36.306665
28.673254
35.746105
33.604017
28.435744
32.521291
36.765038
38.150035
43.310094
45.139974
46.297458
41.111677
44.252451
47.562086
51.808576
57.073176
45.814754
46.117515
45.008036
44.904705
53.540119
35.654710
42.550752
48.651762
52.681679
48.965602
40.087522
43.188175
38.577491
35.778730
40.922656
42.016265
41.045769
38.169867
38.580092
42.944938
37.289944
30.559359
27.367598
41.823224
40.278330
47.855895
46.497065
40.009036
36.201018
37.419875
42.838096
43.797320
48.033724
43.740122
36.745643
41.270286
40.988995
42.814293
45.259420
40.068965
35.076026
39.128613
49.414674
46.014949
39.791924
37.032818
37.440449
42.006571
41.205018
44.445252
49.198576
38.604428
43.398450
32.423659
39.919166
46.871718
40.348059
43.700999
44.974607
40.812736
46.598982
43.952062
42.808212
44.881939
46.317900
39.723310
38.813454
34.273724
39.731100
41.137787
41.762601
34.897869
45.957313
49.407783
49.674683
44.366831
29.666886
26.427259
36.148639
35.222209
41.184245
45.360575
42.451631
44.568762
36.347353
36.053883
36.155121
30.538468
23.204116
21.926074
34.702536
29.525280
37.156042
33.788144
31.212562
37.738933
31.131145
40.767334
44.640553
47.670435
51.315162
48.901987
49.616835
51.196746
44.168535
50.644671
50.863117
49.346121
39.069081
30.504965
43.588609
54.097817
37.527586
39.384216
34.612720
38.938132
44.598343
40.937643
40.483159
42.008810
37.847014
46.088340
39.006284
45.116502
44.779642
43.587629
37.604082
42.006468
42.174594
54.622648
47.465975
45.947219
48.296734
45.483279
55.205798
60.158330
41.635285
41.390107
42.119736
37.949235
45.258007
44.941543
45.170967
44.145502
33.624505
49.581549
44.721725
42.757056
37.598453
30.328782
24.409873
39.259256
32.724317
28.471794
36.467494
32.037218
38.436376
38.984496
32.969447
30.607493
34.109449
47.999247
29.966008
37.028667
33.966102
33.750251
30.093670
27.241409
22.007982
22.136293
28.336026
34.171577
42.365810
45.952202
54.100099
51.383334
33.040361
34.693836
44.686408
43.714383
49.283710
54.316144
46.164099
52.176261
52.922930
52.405160
50.437579
51.152684
49.151297
47.755775
55.437311
47.940532
48.010278
41.078710
34.239953
32.660382
38.775076
41.329612
39.842803
44.900812
37.031855
40.869499
37.315029
42.793454
35.652877
47.385976
42.367914
40.255071
44.188989
43.209241
47.908518
54.764155
48.121827
41.631618
37.976933
47.384669
39.662860
40.544533
46.279154
41.793497
37.094481
41.344044
37.227227
41.945890
33.708826
38.027100
49.461494
45.677401
49.510561
48.715377
43.446390
42.591841
40.467624
36.360686
34.608840
29.823411
46.524600
42.219260
40.663098
37.476549
37.385613
37.055675
40.468148
38.842285
36.517970
31.268663
36.601376
40.095940
39.100375
36.665095
33.949267
42.923073
45.158789
44.596878
44.253369
37.137278
38.216883
35.913660
41.092920
43.863550
35.751414
39.220799
45.711164
42.840387
42.475417
33.234124
45.443768
50.059276
53.528279
41.158037
30.460768
33.099344
47.412187
42.305676
45.845034
42.566685
36.547241
39.749497
38.190215
34.146067
45.429470
34.165785
46.839473
38.260310
40.096364
38.676549
47.508321
47.719599
46.674315
47.435907
36.442935
50.445417
43.047741
31.201134
31.397154
34.756717
37.641040
39.804089
39.816320
45.240807
47.988699
39.835084
32.691591
32.795309
46.036905
40.622033
45.359324
33.741628
30.506401
36.570789
41.460258
39.316547
38.266606
40.115348
43.318590
32.728612
41.761844
32.116836
38.883702
43.727009
32.532202
34.710060
44.084262
43.131511
35.352342
45.893237
41.446372
34.063557
33.098607
37.377653
35.807224
40.906897
39.097112
35.321024
37.955572
47.028816
48.489566
48.562503
49.315581
48.611978
48.076698
43.618752
43.639914
35.634892
36.197535
42.353499
47.100829
52.541226
38.208837
34.459890
31.230399
29.704875
33.673756
36.614482
48.073926
41.715338
38.565789
45.753354
44.270073
44.396755
37.160079
32.888926
46.214482
50.609016
47.418746
46.176202
53.426029
32.666470
42.352421
44.542923
57.170893
56.693346
52.967451
46.735679
40.771805
40.398388
54.648107
49.488110
50.699761
52.328016
45.117018
34.015238
35.941044
32.725354
40.613293
42.376244
51.042587
47.475250
49.026277
62.532174
43.234816
52.678572
48.795708
47.385886
41.583064
36.564993
44.182729
41.307593
48.521255
45.865480
56.622900
47.744842
48.321452
55.887345
52.934818
45.836004
35.052411
34.674977
26.121924
28.437880
27.210802
38.842812
41.205314
58.792457
53.497748
41.966994
31.680781
34.864970
46.517371
49.933761
41.738976
42.697724
43.851842
47.604464
31.827692
40.570936
34.685911
27.540508
24.778982
30.954043
32.360193
40.438635
40.190281
36.031136
26.344333
30.237833
44.490491
43.701660
44.349030
40.652493
31.905742
40.242837
43.272204
45.613207
50.299669
55.682941
62.103481
32.676307
55.146868
50.928036
44.991948
41.118575
40.277153
45.696535
50.997988
48.780253
42.896813
37.309456
42.541589
44.925890
46.183249
41.574634
40.718262
37.795269
39.245290
37.736595
37.964678
36.311747
35.338691
33.583829
46.884523
47.141257
52.209803
44.022148
57.391774
40.687561
41.467939
36.827958
28.819595
36.381415
30.262553
34.980279
41.248375
53.268363
48.547610
50.445464
44.723187
42.083046
38.910589
34.637084
47.100119
40.986415
43.007851
35.606420
35.807596
40.390071
36.098391
40.444690
41.070095
42.969164
38.882193
39.945324
41.629900
40.403995
38.754989
51.385551
53.898764
45.681248
33.895592
36.753505
37.417806
45.420553
46.254751
38.594009
41.404907
34.403974
29.901500
29.211450
39.939038
35.791418
45.546445
43.877528
48.465840
54.650989
51.587156
53.990042
49.662775
45.864761
41.870968
52.766913
48.374414
42.167629
43.035298
40.793267
40.106387
45.510426
29.922306
34.683633
53.813773
42.958590
43.308165
31.426759
24.020473
29.233259
41.950014
29.547790
37.238169
41.118213
35.054200
31.835915
32.511225
28.045254
25.779538
38.835656
40.329081
37.891710
38.651888
23.422291
36.194771
53.909608
55.790100
51.169946
37.817550
46.105613
50.449540
41.731146
48.970908
48.744754
46.949433
37.226164
41.874000
37.080144
38.148321
43.895479
41.089163
33.669600
32.504793
40.270511
34.477777
33.394242
39.146673
43.998365
38.429602
36.110944
34.794671
33.647700
44.775940
33.643779
30.994290
33.249049
34.701356
36.494329
38.960587
44.336165
46.363669
45.672393
43.059395
35.553557
45.807747
31.904164
35.415382
28.912989
33.682865
37.856750
42.228752
30.886426
36.369505
28.762515
44.049719
42.457790
37.187757
48.391565
40.583272
31.499190
34.806985
40.247860
30.281365
35.341824
25.586235
30.346059
29.846667
39.418676
44.447937
49.697338
46.372492
39.496685
44.590438
42.822162
51.609633
41.040619
31.950879
40.640284
47.540269
35.275904
44.329202
31.240853
38.408656
32.433246
40.887925
41.103064
32.748145
44.941123
40.214629
38.244146
44.717148
39.382182
33.399877
37.857236
38.810406
47.134038
43.282428
43.177099
39.375338
45.682110
49.186395
41.063012
40.792577
44.211305
50.149844
47.574176
31.511492
35.887954
31.216787
44.055725
41.864559
38.522003
47.109732
43.019790
34.486598
46.848614
39.033427
36.292546
41.441664
42.636738
35.390124
41.227919
45.761387
51.633308
48.374943
60.730722
60.682605
50.457766
42.197686
50.864753
43.570942
40.307136
47.649746
46.151561
41.749474
43.333860
48.805760
48.524244
45.867085
47.666203
49.583888
43.861400
53.207065
48.322275
47.167378
41.929584
40.874563
38.067053
38.902857
37.819364
32.355827
31.305032
36.767078
43.113131
48.609849
55.622737
33.825476
41.203037
50.001029
51.564764
38.778094
41.759095
39.062020
35.269935
46.301736
47.341577
43.423057
33.424054
33.926348
40.861318
38.709023
41.148038
41.301438
38.545321
33.245083
39.510987
39.813817
47.095497
37.254473
30.903327
46.901431
34.407887
35.520246
40.827297
38.802317
41.308429
38.340596
49.294190
38.117185
34.288593
36.494484
49.266502
45.029939
51.588887
45.529230
46.213772
45.778425
54.662645
48.377080
38.112321
28.258658
33.940470
39.641308
45.527650
48.010338
54.462349
44.554666
51.311315
43.135887
43.733791
38.982329
36.561918
37.005996
36.753493
33.979010
36.703384
47.001018
41.282355
40.975500
41.262501
47.138481
38.431070
47.750749
41.864008
42.231376
33.656123
36.445347
44.264448
41.998532
43.922403
39.082884
41.252088
41.065319
38.000274
35.847053
37.897701
45.474035
51.025876
60.345355
50.166134
48.540210
49.904377
59.523276
46.017853
49.976346
45.742246
38.584296
37.014610
41.852108
51.685215
52.531183
38.596614
51.831263
37.314706
30.518924
34.681805
41.507114
42.080865
44.439964
45.548678
46.211851
41.790433
41.887550
47.945440
45.933884
39.184045
40.674205
39.976267
35.947189
44.534373
37.970588
47.365211
46.273698
51.372914
58.825500
49.652252
51.247494
49.300005
48.735924
45.398604
48.343159
42.174770
36.116639
35.769369
40.680727
42.539622
40.068137
39.864305
55.272976
39.797511
41.227595
32.491796
35.363332
47.679962
34.571098
32.919326
28.454779
22.148673
32.455772
33.585024
26.694224
38.586736
34.994890
32.198528
30.719475
23.467746
30.451303
26.278497
39.916149
33.654307
36.962450
39.201273
34.332380
47.193945
49.058602
42.377211
41.476726
45.213761
48.506779
39.447396
33.135336
35.161600
35.855006
39.517905
35.993614
37.051557
29.389091
34.305403
34.075034
35.317822
32.517528
35.383467
41.088214
46.740525
43.539051
31.296480
46.642766
44.246633
34.010255
27.099217
35.772210
32.130276
39.157412
39.027364
37.776157
35.760217
44.468036
37.636603
33.099508
31.643501
37.185799
41.409422
38.654106
41.815229
38.991922
45.286904
41.835891
41.429674
43.345005
36.029621
34.865492
36.611679
46.904648
51.840495
50.491055
54.645473
46.271916
34.953380
42.455646
51.445318
55.361133
49.527794
46.090001
43.806781
37.938285
47.195446
49.339644
41.757853
52.051744
51.332651
34.484214
31.682895
41.316869
35.594492
43.924349
47.485379
44.625272
44.981521
38.327388
24.186221
38.503264
42.743762
49.706177
37.555992
32.161866
35.271854
30.807351
43.838714
53.479091
48.495520
55.040065
57.854816
31.319647
37.576492
44.620472
37.883279
36.999751
20.178317
32.198696
34.851771
41.795193
38.839704
41.392607
35.425883
37.449996
30.671447
46.558802
48.356119
44.533228
41.233316
40.677347
31.648852
28.944827
26.413653
36.478830
30.069235
36.332099
29.207892
37.797209
41.274207
32.107598
49.314290
39.713928
33.305004
41.105314
43.839127
30.389592
31.910868
44.842792
35.357885
42.662301
35.437149
27.100181
34.921977
38.522867
43.984733
44.673611
43.025536
36.130355
41.860794
42.772286
45.774546
44.158249
39.972531
44.864805
45.948380
47.319223
40.347270
43.682723
42.124730
46.086671
39.296569
38.607934
31.580406
36.919730
39.807295
43.074334
43.821962
39.803450
34.256469
27.211035
32.040528
36.834471
46.965784
50.502606
41.964626
56.839411
41.086597
43.539715
27.642895
29.297483
29.318966
32.959670
43.306021
45.243135
45.137945
47.363828
49.525045
49.642089
46.970787
37.055490
32.950532
34.905310
38.461867
36.165503
33.397605
41.306170
37.999377
36.329256
51.462273
57.338585
57.463756
58.375887
54.025078
56.487271
54.043138
55.050210
49.215693
32.891774
44.939199
50.734352
59.315055
58.389095
48.509476
40.382018
28.768958
33.416628
29.138998
28.151314
33.618467
38.183720
32.243062
30.299742
29.903475
30.915224
31.971546
23.200118
22.733439
27.534454
34.336208
41.623945
47.757531
36.312812
40.804827
55.908126
59.228676
61.148540
51.956529
42.739045
37.287618
39.970696
43.029292
45.434426
41.841378
32.087399
30.758290
49.500145
52.686647
48.151927
46.460698
46.268772
48.278862
29.564114
30.454782
45.191898
32.065919
46.989099
47.803945
42.644984
51.194839
44.322096
32.856841
30.232491
30.523093
44.222467
43.649770
35.913630
29.380722
39.196721
31.582194
31.227768
44.579058
39.358093
45.662619
44.507879
39.113771
39.336011
32.590259
41.645765
32.630587
36.866604
40.566231
37.878840
37.300866
31.549417
25.171865
22.866504
19.371400
23.728508
29.164443
38.977145
46.472998
47.699519
32.885866
37.128474
33.869176
39.195604
49.554719
47.897609
51.044776
40.162856
33.352471
36.769826
36.346908
33.371163
37.799144
35.232949
45.790809
47.360993
44.868102
42.167277
34.130161
30.748399
35.391010
34.772661
34.220306
29.535238
30.306949
36.004412
41.848400
43.298430
43.323083
38.951925
43.330083
41.315716
46.037648
52.627623
58.463500
55.472917
52.656577
44.593362
37.708006
35.168934
35.309149
41.173665
37.892252
45.139884
37.096561
32.461475
34.322179
33.349689
38.879525
48.600974
49.736293
46.068836
39.299676
40.923827
46.702179
48.480789
39.422856
44.935428
46.247895
50.956090
47.644814
42.486991
52.276399
51.142312
55.932937
50.565057
49.678740
39.895433
42.451490
41.066238
42.798516
39.202990
46.485031
48.219566
36.519877
31.877890
39.924294
29.902754
45.073866
36.446812
33.703984
35.714747
41.477114
44.212601
44.299620
45.130882
42.050768
47.739649
50.312817
45.202030
50.375828
47.649610
41.866149
49.202695
40.180061
43.157142
32.768568
43.690189
42.234142
49.836316
37.335787
38.438668
30.517912
41.423478
50.431006
51.489421
45.392768
47.269418
35.691156
35.226923
35.821314
44.827049
45.456899
33.767690
46.143177
31.741367
31.929562
43.346273
42.065451
53.930893
48.421857
52.701299
49.605372
52.796425
46.005949
43.837952
49.782060
48.075003
34.705101
35.747168
36.198170
43.976943
44.004376
38.646480
36.543538
28.706427
35.315994
48.212146
37.791361
42.185186
32.783841
35.632143
49.706101
37.866057
41.544590
45.351243
40.271354
37.876614
36.737377
32.744472
45.944461
42.253446
43.081048
33.422054
32.901469
38.490698
37.832476
47.216591
55.723147
41.186345
43.132285
32.990846
41.285829
31.121921
20.254541
27.346076
30.654493
31.271685
34.625413
38.706104
38.661384
46.913086
48.160229
52.723257
50.299713
45.321694
47.291383
39.924948
33.697546
33.971406
38.303966
41.363569
45.059133
36.824974
40.142951
40.147921
36.254570
38.491038
33.973371
41.956421
35.375559
37.265544
47.851833
47.417850
42.160258
34.687365
38.370976
36.107219
40.947076
47.685896
51.475256
53.176454
50.492129
48.017689
44.464179
46.996280
41.808499
33.324620
33.059510
28.656196
32.280225
39.416551
43.496929
43.173322
33.921949
31.604099
36.009083
36.610854
43.328677
42.021556
42.469509
49.197978
46.850131
39.242521
40.307563
33.429593
37.982503
39.491829
37.848675
47.407453
53.409953
53.137136
30.935981
41.149848
33.841551
35.245310
28.833916
47.155159
41.677550
31.268346
25.199911
30.073272
31.453518
46.495524
32.897705
24.024599
33.380890
44.828962
36.126166
46.750267
40.237842
49.038118
41.364883
32.510947
25.743055
27.292559
32.112989
32.249864
42.554548
38.666274
36.383370
54.039474
47.520874
41.052743
39.102391
40.497705
31.890683
48.423189
40.986710
43.587421
39.728889
36.460999
34.355292
40.464870
40.144606
38.370461
50.329938
49.805047
40.243178
42.048520
40.024651
37.538701
34.376674
45.786455
38.450281
34.542173
44.698435
46.433343
43.118973
48.632350
46.414017
43.921058
42.571834
37.831631
37.233061
41.401723
40.184314
42.184976
44.883637
42.314737
36.300561
32.840318
35.888835
28.810411
26.471065
33.152984
37.740329
27.938199
31.252367
37.763475
37.223864
39.314348
36.390709
29.808735
38.660785
42.792476
44.739595
36.700279
36.573349
38.043940
40.704473
42.698016
43.423930
37.749877
35.837610
36.679045
35.049262
47.252634
36.278607
44.493558
41.666363
45.220200
38.828199
29.739663
39.971583
45.984893
41.091702
33.227501
34.521812
42.352487
38.556273
33.767839
27.310154
30.936873
40.956877
43.105859
38.722413
46.443826
45.868827
37.389938
49.226929
46.351582
46.530875
40.379628
39.263250
40.205248
39.311886
46.951311
41.706412
42.095331
31.687078
41.777707
42.928353
39.198920
44.309066
41.005674
54.530489
44.002977
50.832676
54.360042
53.454016
55.012462
37.150232
32.376975
21.360813
33.543394
40.383481
39.716467
37.515468
35.064152
36.836474
42.464759
50.833659
48.941791
33.843204
34.259148
44.849652
48.658445
48.604684
50.344703
50.671211
51.470680
42.818649
47.452571
54.843461
49.700869
42.841135
32.973163
38.449869
29.499995
29.412668
31.426467
41.971277
40.189531
39.266643
37.452197
33.379488
35.221014
33.756621
29.774740
33.398096
41.219563
34.531283
31.681578
31.500091
49.663377
47.894721
41.815803
33.788935
32.896345
38.504354
36.951425
40.963233
41.248556
34.256635
35.705674
38.295990
44.118418
37.974744
43.588235
43.623050
38.982584
37.116431
28.514774
39.508595
43.859873
42.928765
46.260210
23.824510
27.658183
42.746973
31.737306
30.962709
32.790609
36.527874
47.563242
47.945337
45.103083
37.460720
34.304694
38.507983
41.442294
41.875929
36.138181
39.714748
38.067573
37.775353
35.177848
32.103232
40.214632
40.957436
43.218090
48.324546
44.587662
41.398317
39.894410
48.537955
56.369102
59.341168
46.655554
45.484445
41.820249
49.477780
50.436587
40.437986
44.660565
43.794027
50.201576
42.766976
39.771729
34.783720
35.361433
41.265893
39.593384
38.662988
42.796735
41.686149
31.888738
34.287612
33.477983
48.476114
39.890542
32.227220
33.570634
32.253229
38.827827
42.951816
50.658092
49.424989
44.692654
41.179928
46.572972
44.323492
39.551645
34.209255
39.122515
31.106324
28.628010
36.470172
28.386687
22.583595
32.633207
45.322469
48.500422
50.715788
44.822431
48.473658
44.893224
34.847608
39.655850
46.184848
41.645417
53.077963
49.644816
62.915550
62.451437
52.947238
48.325137
54.464854
59.086466
53.323465
47.825115
43.032959
42.819875
51.575770
50.556824
40.844746
47.980948
41.167131
45.911438
46.623890
38.876061
43.606038
63.229690
54.098204
53.447029
56.225806
50.467518
46.857421
35.832167
39.965839
39.976025
29.666590
37.095930
51.855636
42.552304
47.155344
51.014543
42.393253
31.971267
51.539781
39.291195
45.862401
41.258214
42.286330
42.529974
37.662856
25.353278
30.642892
35.203184
34.575393
34.504147
45.893820
38.693148
42.710211
43.687130
38.270499
37.622805
29.953176
32.777418
35.497504
35.578074
33.138324
34.499337
46.860317
47.540024
35.316683
37.551511
40.218299
31.140570
39.206789
50.080391
44.261257
47.936815
51.154166
49.003654
50.063020
53.524498
43.917365
41.316364
32.249707
39.842103
25.543273
20.935233
27.921105
49.781923
39.737830
37.235954
36.409013
47.065305
49.767969
48.594851
39.384580
48.230284
53.531706
52.812419
51.371769
50.990203
54.203370
49.974190
53.099097
57.894914
45.489031
43.473881
47.678594
42.340473
40.925531
38.486215
41.244386
38.646110
31.610811
33.326861
34.003546
43.063666
40.181334
51.704916
41.987441
44.272206
47.693137
38.367708
34.121135
41.631815
30.696732
35.136138
42.804708
34.923609
36.665047
39.725599
42.620648
36.963428
37.127380
36.554527
36.432377
25.610098
28.110335
33.534859
36.329230
44.812157
38.294613
44.521701
46.523099
51.134638
39.263964
48.034256
40.681676
39.842324
40.758835
40.600323
42.993492
39.407101
32.018701
37.547375
41.814398
47.376844
34.964842
51.425107
42.896776
49.950106
40.098754
41.655762
44.422713
36.387336
32.455057
29.568629
32.069433
45.720656
49.478723
40.268279
42.603562
42.494004
37.708893
34.989963
44.192119
55.605290
56.171243
53.071506
46.332357
42.568570
41.317508
41.971599
35.546545
41.101955
30.792513
35.377942
41.191954
42.603052
43.184690
39.217885
37.649204
29.210695
25.276205
36.654238
43.911505
45.733807
45.903984
50.429901
48.490378
40.082037
48.147479
46.169476
39.286633
37.760342
45.957493
48.157874
51.440851
42.036032
38.684562
38.036303
35.716909
36.699965
43.306396
34.205085
39.550199
42.227081
44.840470
55.809767
39.360643
40.435481
40.142484
44.262603
39.351127
38.547678
30.558864
29.583577
20.922798
39.892535
41.949416
49.307643
48.274184
48.192384
40.815182
40.605619
42.938211
37.428471
40.964284
43.746967
33.058110
40.106506
37.041850
29.329123
50.130237
57.415167
58.448540
57.441225
64.768658
50.590679
43.604508
56.983817
50.392053
42.098219
49.395716
50.676292
50.105327
51.523349
44.594924
46.457560
39.848105
46.555743
39.586616
41.468326
45.353849
46.381507
43.672731
43.488394
33.143026
34.921059
42.339593
47.884759
47.659284
39.486152
34.287360
28.028332
30.023554
33.829438
36.476813
39.789101
38.156356
43.848437
48.883779
40.427654
46.141225
45.217387
40.938086
41.902093
40.691526
35.318683
36.347517
42.382074
44.911735
44.108822
37.695661
35.898443
44.514317
31.826573
38.764304
46.748047
48.139838
48.087917
51.909915
44.360744
40.648777
46.588455
42.135958
55.768423
48.046339
54.001791
41.783071
46.159689
41.385796
35.981388
38.277698
42.614713
37.712800
48.677237
40.728445
37.054264
32.725048
44.671217
51.076338
51.248165
39.543883
48.976361
39.076611
45.203164
45.791665
43.878228
47.638754
41.087930
38.993868
31.994914
30.768381
34.907915
35.061482
25.446945
31.447830
29.131785
23.359027
31.008995
28.380882
25.408702
31.868338
50.268699
43.148448
40.771557
31.500618
31.078341
48.529656
29.718858
32.989829
35.141591
35.713645
45.231526
46.982396
41.611322
38.189607
36.789331
31.336743
28.972762
32.716187
46.038267
47.418763
38.564673
28.432298
37.192404
41.661210
39.214198
34.210267
31.376223
42.685707
38.175099
47.112770
45.640042
37.391524
20.456212
17.134252
30.840962
24.459015
31.599134
23.708044
27.097502
41.320630
37.717615
45.697938
43.959082
47.309764
43.065524
39.007888
47.931711
31.858038
38.933474
39.763385
47.470786
39.963381
46.244958
40.897668
44.625196
47.477675
36.169343
41.191290
31.790687
37.371388
50.390256
47.813874
50.391781
50.290443
54.292727
52.776688
55.344446
44.264336
44.752641
45.680832
56.924361
56.988225
52.169914
52.607144
54.679114
52.423310
54.814230
42.202531
48.982060
43.720720
47.592025
38.912335
31.767990
35.264803
32.246430
52.516334
48.143260
41.306910
34.654961
37.139651
40.362982
47.699697
49.719250
44.237141
37.180768
41.389238
28.658495
36.536946
30.810898
38.472366
42.866368
53.620720
50.926800
34.327257
28.593329
28.060985
37.538618
35.534886
32.793694
20.249219
35.030353
38.338982
51.219201
53.954199
45.456577
38.908568
44.161662
34.704229
34.284869
35.643879
33.232835
32.450477
37.368442
39.646328
40.983955
39.705577
36.686037
30.959376
30.268027
32.129957
38.981183
33.891522
38.775217
34.974934
39.692078
38.208164
42.097602
36.747385
40.581874
33.699407
38.599433
42.558021
41.389243
40.348155
38.091401
40.557544
36.591047
36.017952
45.260251
45.214010
47.200089
42.170860
38.859819
35.354110
49.581115
48.085355
42.939980
38.848721
47.513652
47.131237
41.589505
34.606054
33.972397
30.411509
35.421352
52.036922
24.683770
28.414772
26.324866
39.608126
47.910207
42.213779
48.170720
47.493858
45.841231
40.064851
42.638713
44.511149
39.166121
46.463082
47.347764
63.912577
57.044599
53.305482
42.370982
35.659576
51.287877
46.960449
50.312185
44.765430
56.327483
48.081736
49.920772
47.165822
39.520854
38.978490
43.465883
50.341905
53.685030
43.866404
45.329541
45.498923
